State_ID,State_Name,City_ID,City_Name,latitude,longitude,lat,lng,English_Name
5,آذربايجان شرقي,186,زرنق,"38° 5' 30.638"" N","47° 4' 54.134"" E",38.0918426513672,47.0817031860352,
5,آذربايجان شرقي,187,زنوز,"38° 35' 16.778"" N","45° 50' 3.797"" E",38.5879936218262,45.8343887329102,
5,آذربايجان شرقي,188,سراب,"37° 56' 27.589"" N","47° 32' 7.199"" E",37.9409980773926,47.5353317260742,
5,آذربايجان شرقي,189,سردرود,"38° 1' 54.408"" N","46° 8' 52.494"" E",38.0317802429199,46.1479148864746,
5,آذربايجان شرقي,190,سيس,"38° 11' 38.677"" N","45° 48' 50.713"" E",38.1940765380859,45.8140869140625,
5,آذربايجان شرقي,191,سيه رود,"38° 52' 10.268"" N","46° 0' 6.142"" E",38.8695182800293,46.0017051696777,
5,آذربايجان شرقي,192,شبستر,"38° 10' 49.796"" N","45° 42' 5.015"" E",38.1805000305176,45.7013931274414,
5,آذربايجان شرقي,193,شربيان,"37° 52' 53.591"" N","47° 5' 59.860"" E",37.8815536499023,47.0999603271484,
5,آذربايجان شرقي,194,شرفخانه,"38° 10' 40.213"" N","45° 29' 24.932"" E",38.1778373718262,45.4902572631836,
5,آذربايجان شرقي,195,شندآباد,"38° 8' 31.682"" N","45° 37' 21.072"" E",38.1421356201172,45.6225204467773,
5,آذربايجان شرقي,196,شهرجديدسهند,"37° 56' 42.324"" N","46° 7' 15.632"" E",37.9450912475586,46.1210098266602,
5,آذربايجان شرقي,197,صوفيان,"38° 16' 43.036"" N","45° 58' 53.821"" E",38.278621673584,45.981616973877,
5,آذربايجان شرقي,198,عجب شير,"37° 28' 37.564"" N","45° 53' 41.395"" E",37.4771003723145,45.894832611084,
5,آذربايجان شرقي,199,قره آغاج,"37° 7' 44.764"" N","46° 58' 20.071"" E",37.1291007995605,46.9722404479981,
5,آذربايجان شرقي,200,كشكسراي,"38° 27' 36.194"" N","45° 34' 8.170"" E",38.4600524902344,45.5689353942871,
5,آذربايجان شرقي,201,كلوانق,"38° 6' 4.493"" N","46° 59' 35.488"" E",38.1012496948242,46.9931907653809,
5,آذربايجان شرقي,202,كليبر,"38° 51' 53.453"" N","47° 2' 26.819"" E",38.8648490905762,47.0407829284668,
5,آذربايجان شرقي,203,كوزه كنان,"38° 11' 1.694"" N","45° 34' 38.975"" E",38.1838035583496,45.5774917602539,
5,آذربايجان شرقي,204,گوگان,"37° 46' 8.879"" N","45° 54' 16.452"" E",37.7691345214844,45.9045715332031,
5,آذربايجان شرقي,205,ليلان,"37° 0' 23.220"" N","46° 12' 20.045"" E",37.0064506530762,46.20556640625,
5,آذربايجان شرقي,206,مراغه,"37° 23' 9.726"" N","46° 14' 0.978"" E",37.3860359191895,46.2336044311523,
5,آذربايجان شرقي,207,مرند,"38° 25' 54.980"" N","45° 46' 19.362"" E",38.4319381713867,45.772045135498,
5,آذربايجان شرقي,208,ملكان,"37° 8' 33.115"" N","46° 6' 1.354"" E",37.1425323486328,46.1003761291504,
5,آذربايجان شرقي,209,ممقان,"37° 50' 19.090"" N","45° 58' 17.602"" E",37.8386344909668,45.9715576171875,
5,آذربايجان شرقي,210,مهربان,"38° 4' 53.731"" N","47° 7' 54.019"" E",38.0815925598145,47.1316719055176,
5,آذربايجان شرقي,211,ميانه,"37° 25' 14.542"" N","47° 42' 58.860"" E",37.4207077026367,47.7163505554199,
5,آذربايجان شرقي,212,نظركهريزي,"37° 20' 50.327"" N","46° 45' 43.510"" E",37.3473129272461,46.7620849609375,
5,آذربايجان شرقي,213,وايقان,"38° 7' 51.020"" N","45° 42' 46.019"" E",38.1308403015137,45.7127838134766,
5,آذربايجان شرقي,214,ورزقان,"38° 30' 31.342"" N","46° 39' 1.238"" E",38.5087051391602,46.6503448486328,
5,آذربايجان شرقي,215,هاديشهر,"38° 50' 18.344"" N","45° 39' 46.469"" E",38.8384284973145,45.6629066467285,
5,آذربايجان شرقي,216,هريس,"38° 14' 58.643"" N","47° 7' 1.628"" E",38.2496223449707,47.1171188354492,
5,آذربايجان شرقي,217,هشترود,"37° 28' 14.794"" N","47° 3' 34.816"" E",37.470775604248,47.0596694946289,
5,آذربايجان شرقي,218,هوراند,"38° 51' 25.880"" N","47° 21' 54.454"" E",38.8571891784668,47.3651275634766,
5,آذربايجان شرقي,219,يامچي,"38° 31' 17.969"" N","45° 38' 24.929"" E",38.5216598510742,45.6402587890625,
6,آذربايجان غربي,220,اروميه,"37° 32' 22.340"" N","45° 3' 27.540"" E",37.5395393371582,45.0576515197754,
6,آذربايجان غربي,221,اشنويه,"37° 2' 24.763"" N","45° 6' 0.166"" E",37.040210723877,45.1000442504883,
6,آذربايجان غربي,222,ايواوغلي,"38° 43' 7.162"" N","45° 12' 41.076"" E",38.7186546325684,45.2114105224609,
6,آذربايجان غربي,223,آواجيق,"39° 19' 54.257"" N","44° 9' 11.196"" E",39.3317375183105,44.1531105041504,
6,آذربايجان غربي,224,باروق,"36° 57' 3.492"" N","46° 19' 11.914"" E",36.9509696960449,46.3199768066406,
6,آذربايجان غربي,225,بازرگان,"39° 23' 39.260"" N","44° 23' 12.084"" E",39.3942375183105,44.3866882324219,
